input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,emails
1b914cac-3cd8-4c9b-b630-054bae20f547,,Wijndomein Kasteel Vilain XIIII,Vineyard,"Steenakkerstraat 77, 3630 Maasmechelen",{},{},http://wijnbouwkasteelvilainxllll.be/,,XPPV+MH Maasmechelen,2,3.000000,"{""1"":1,""2"":0,""3"":0,""4"":0,""5"":1}",50.986682,5.743953,17664593541707027790,,,https://search.google.com/local/reviews?placeid=ChIJrZyC8S_EwEcRTlUbMzw-JfU&q=Wijndomein+Kasteel+Vilain+XIIII&authuser=0&hl=en&gl=BE,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8BmrNQnrzd0qqr461jhDEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=60.472458&pitch=0&thumbfov=100,Europe/Brussels,,0x47c0c42ff1829cad:0xf5253e3c331b554e,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8BmrNQnrzd0qqr461jhDEg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=60.472458\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8BmrNQnrzd0qqr461jhDEg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=60.472458\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Wijndomein Kasteel Vilain XIIII (Owner)"",""link"":""""}","{""borough"":""Leut"",""street"":""Steenakkerstraat 77"",""city"":""Maasmechelen"",""postal_code"":""3630"",""state"":"""",""country"":""BE""}",null,"[{""Name"":""Tom Van den Bossche"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWxeJOrXadBTw--Vegj6XwGrgk3lUHCqmTBNXGP-k8xkjOq8ZYN=s120-c-rp-mo-ba4-br100"",""Rating"":5,""Description"":""Zeer goede wijn uit het prachtige natuurlandschap van Leut.\nZe hebben een gezellige wijnkelder in het kasteel Vilain XIIII in het dorp dat in het weekend open is. Leuk om de degustatie met een wandeling te combineren."",""Images"":null,""When"":""""},{""Name"":""Dommy Gielen"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUbo_nmJ1Bu6p7vQPAGgSiBpPjKGUq1AE0IkTBO14c2Y4YrN9k=s120-c-rp-mo-br100"",""Rating"":1,""Description"":""Buiten de plaatselijke wijnclub nog weinig te beleven. Aan restauratie toe. Wel mooi gelegen."",""Images"":null,""When"":""""}]",
1b914cac-3cd8-4c9b-b630-054bae20f547,,Wijngaard liemau,Vineyard,"Solleweg 4, 3390 Tielt-Winge",{},{},http://www.liemau.be/,0494 85 11 94,XV2P+53 Tielt-Winge,21,4.600000,"{""1"":1,""2"":0,""3"":0,""4"":5,""5"":15}",50.950460,4.885226,6193294510030355643,,,https://search.google.com/local/reviews?placeid=ChIJiRugnlRCwUcRu3y8G4sA81U&q=Wijngaard+liemau&authuser=0&hl=en&gl=BE,https://lh5.googleusercontent.com/p/AF1QipPf-Uo6ETh_HRmazMJkAAcZvSQEpmY8h29qwk7G=w408-h272-k-no,Europe/Brussels,,0x47c142549ea01b89:0x55f3008b1bbc7cbb,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPf-Uo6ETh_HRmazMJkAAcZvSQEpmY8h29qwk7G=w447-h298-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPwD5gTPlUl0sJI-9FocFhHsYkkeFmn-cjgv92q=w446-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oKhE3fQyZK2zLMBAI4m6bw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=92.28202\u0026pitch=0\u0026thumbfov=100""}]",null,"[{""link"":""https://www.liemau.be/"",""source"":""liemau.be""}]","{""link"":"""",""source"":""""}","{""id"":""106256662495293469807"",""name"":""Wijngaard liemau (Owner)"",""link"":""https://www.google.com/maps/contrib/106256662495293469807""}","{""borough"":"""",""street"":""Solleweg 4"",""city"":""Tielt-Winge"",""postal_code"":""3390"",""state"":"""",""country"":""BE""}",null,"[{""Name"":""Jan Baes"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLqrXa4jLEdjPtCEf1mAwSVo9ezuq-EofTmE_3nCjm6oGMMEQ=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Zeer vriendelijk gastvrouw,en dan nog eens verrassend lekkere rosé wijn,de andere moeten we nog testen.\nBedankt voor de goede ontvangst"",""Images"":null,""When"":""""},{""Name"":""Ad Bax"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVl1ZVQHgsQKDq-RJJNl76zAa6wgj2R0Vn24c6Dp7jNx2-JFSBHSQ=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Prachtige wijngaard met een verhaal en goede wijn."",""Images"":null,""When"":""""},{""Name"":""lesley peeters"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVXPlGe4kJfHKFddcMy-ASUZ0RkLOGmeMBHqMA8DKP1_LeAGKXg=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""De johanniter is een topper bij zomerweer :)"",""Images"":null,""When"":""""},{""Name"":""No No"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKbaO7R6JiZmhYnXBjv0qfrVWkFgDYw115H41ZI6ipF55mJnw=s120-c-rp-mo-ba6-br100"",""Rating"":1,""Description"":""Wijn is niet lekker"",""Images"":null,""When"":""""},{""Name"":""Marleen Van Rompaey"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLNHZbyj04AcT43EeRLeDBWrnmiqyKTvxkYK2A7s86VV8jp9Q=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Zeer lekkere wijn"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipMnXYGMVwDc5jHCi8xXqnO3UK4UXv0UWaZrRr9V""],""When"":""2019-6-1""},{""Name"":""Pieter Van Honacker"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWfG-b9iPqcGmdcIhZudIPnfB2U25VtBNCWnpFeCYRiGvXlXJs5=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Supergezellig!"",""Images"":null,""When"":""""},{""Name"":""Laurent Verkempinck"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXBi4BCjjlYITfxRe5TCXhYUvv88cz8IReZR2T1HfxhEb5AZC0i=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""Bien"",""Images"":null,""When"":""""},{""Name"":""Filip De Wit"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWbCmMx7x-_tv4yIpdDyGec46SNHqG5Y1z_JUZyiBmGQ3tU7640=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""""}]",
1b914cac-3cd8-4c9b-b630-054bae20f547,,Wijndomein Pres De Gand,Vineyard,"Kampenstraat 42a, 9550 Herzele","{""Friday"":[""Closed""],""Monday"":[""Closed""],""Saturday"":[""10 am–5 pm""],""Sunday"":[""Closed""],""Thursday"":[""Closed""],""Tuesday"":[""Closed""],""Wednesday"":[""Closed""]}",{},https://wijndomein-pres-de-gand.be/,0477 62 85 22,WV6P+54 Herzele,31,4.500000,"{""1"":0,""2"":2,""3"":0,""4"":8,""5"":21}",50.910466,3.885250,14826545326386909701,Closed ⋅ Opens 10 am Sat,,https://search.google.com/local/reviews?placeid=ChIJ_chuiKahw0cRBRKFgWt4ws0&q=Wijndomein+Pres+De+Gand&authuser=0&hl=en&gl=BE,https://lh5.googleusercontent.com/p/AF1QipOKF2Fx1ln2sP2TGfh04TF_iRh6FMac2WwY6jYE=w408-h306-k-no,Europe/Brussels,,0x47c3a1a6886ec8fd:0xcdc2786b81851205,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOKF2Fx1ln2sP2TGfh04TF_iRh6FMac2WwY6jYE=w397-h298-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNCYLryrsfMvCvdReNHulb-pS9a_RFt-w0dVepY=w397-h298-k-no""},{""title"":""Videos"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMAANu-NQpqQQsk0_VPanswBLag3SAmJ25iObee=w529-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4FVplBwvMuy3IaJIqULNvQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=157.78654\u0026pitch=0\u0026thumbfov=100""}]",null,"[{""link"":""https://www.wijndomein-pres-de-gand.be/contactgegevens.html"",""source"":""wijndomein-pres-de-gand.be""}]","{""link"":"""",""source"":""""}","{""id"":""105442949834182007539"",""name"":""Wijndomein Pres De Gand (Owner)"",""link"":""https://www.google.com/maps/contrib/105442949834182007539""}","{""borough"":"""",""street"":""Kampenstraat 42a"",""city"":""Herzele"",""postal_code"":""9550"",""state"":"""",""country"":""BE""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]","[{""Name"":""Marleen Haerens"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKka1IG-x6QBwFOwA-8R9aEkMoPBJLs48gh4aUfbFkZVHFWQg=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Op vrijdag 22 maart waren we te gast bij Wijndomein Pres de Gand voor een degustatie en we werden er heel vriendelijk ontvangen door de eigenaar en zijn echtgenote.\nHoewel sommige van de wijnen ons reeds bekend waren (een prachtige Auxerrois en een top Chardonnay), geraken we maar niet uitgepraat over de fantastische Pinot Noir die Rudy ons liet degusteren. Deze zou menige zuidelijke Bourgogne met gemak doen blozen. Echt een top product om fier op te zijn.\nAlle wijnen zijn zeer redelijk van prijs en zouden eigenlijk op de wijnkaarten van menig restaurant moeten staan."",""Images"":null,""When"":""""},{""Name"":""Joury De Mezel"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLsa4cybphsf8fi_TJp-HMdV1PUG64CK-TZnLh7KH0Gd6l3Zog=s120-c-rp-mo-ba4-br100"",""Rating"":5,""Description"":""Zeer lekker Belgische wijn voor een schappelijk prijs. Top locatie trouwens tijdens de zomer om rustig je wijntje te drinken op het zomer terras 😎"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipOKF2Fx1ln2sP2TGfh04TF_iRh6FMac2WwY6jYE""],""When"":""2021-9-18""},{""Name"":""Frank De Graeve"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVRhmxEWO0RIayXH7qfTB7YDt7-o1CgpQPQbfLilRZrdfTEF3Jk=s120-c-rp-mo-ba4-br100"",""Rating"":5,""Description"":""Een van de mooist gelegen domeinen van Oost-Vlaanderen, waar ze bovendien heel lekkere wijnen maken. Zeker een bezoekje waard."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipMmb_EnlcMgYVzXK4IlcmwCy4JsSiyQJ4xEaQ_n""],""When"":""2022-6-13""},{""Name"":""Karl Verelst"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVOYcMsgcHmPWv1GhuGRybni4VL3L7zocH7p_I7UOmWATaNpu6I=s120-c-rp-mo-ba5-br100"",""Rating"":5,""Description"":""Zeer mooi en best groot wijndomein\nEnkele wijnen geproefd afgelopen zondag en echt heerlijk\nZeer uitgebreide toelichting gekregen van de eigenaar, een geweldige man\nSucces verder met dit prachtige project"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipOjqSTLz0J6JhHIAAsqlyH9pTDktj8Kft9uDWiX""],""When"":""2022-8-28""},{""Name"":""Tamara Mertens"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXWhWuq6Cn4xP_iXQV-afwxM4uqRvy7tv7Il_Fnbvt9yl9uzJgX=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""Voorbije zaterdag, na een mooie wandeling, proefden we van de lokale bubbels.\nIk kocht meteen een fles.\nZooo lekker, ongelooflijk, en dat voor een Belgische wijn...\nZeker een aanrader als je op een zaterdag in de buurt bent, en een terrasje (of bar) wil doen om lokale drank te ontdekken!"",""Images"":null,""When"":""""},{""Name"":""Eveline Van der Bauwhede"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJYKumNZwbczzsoMkd3TBl_Hmg03d74j2oFqWHUFd4lt9qFhA=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Top mousserende wijnen in het hartje van de Vlaamse Ardennen. Ook minder conventionele cépages zoals Auxerois-Chardonnay konden bekoren."",""Images"":null,""When"":""""},{""Name"":""Wijndomein piro"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVFx0ygxZ8a1oAALHJYDYoe7ejbBBoXCUI99hK_MCHKqIr0hZ3d=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Proficiat wat jullie tot op heden bereikt hebben. Zo een mooi project van 0 starten vergt veel moed en passie. Elke dag zetten jullie zich 100% in om de mensen hartelijk te ontvangen en om dit project te doen slagen. De kwaliteit van jullie wijnen is schitterend en worden met de grootste zorg vervaardigd. Een prachtig domein, een hartelijk ontvangst en lekkere wijn = vakantie in eigen land. Doe zo verder!"",""Images"":null,""When"":""""},{""Name"":""Marc Govaert"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUU_mCQgcpakwaU8YBlrPoC7QXydyMBce0UXAXAsuN-__eXQL8I=s120-c-rp-mo-ba4-br100"",""Rating"":2,""Description"":""We hebben dit wijndomein bezocht met enkele vrienden op 30 aug. De rondgang\nbestond uit een wandeling rond de hangar van 5 minuutjes. Nadien kom je in de proefzaal, een fles verbruiken met vrienden was niet mogelijk wegens 'corona'. Er werden kleine glaasjes aan 4 euro geserveerd. De bediening was minder vriendelijk door een jonge kerel. On peut discuter des gôuts et des coleurs, maar ik vond de Cabernet en de Pinot noir minder lekker. Wel een tof concept! 🌻🍇"",""Images"":null,""When"":""""}]",
1b914cac-3cd8-4c9b-b630-054bae20f547,,Domein Walterus,Winery,"Zielestraat 29, 2275 Lille",{},{},http://www.domeinwalterus.be/,0495 16 62 31,6RGW+M8 Lille,4,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":4}",51.226627,4.845825,3532597085366091446,,,https://search.google.com/local/reviews?placeid=ChIJsdVTNcxTwUcRtn7TJ1VOBjE&q=Domein+Walterus&authuser=0&hl=en&gl=BE,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d7_khYQ_DuRXRKQZpgB3ww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.2738&pitch=0&thumbfov=100,Europe/Brussels,,0x47c153cc3553d5b1:0x31064e5527d37eb6,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d7_khYQ_DuRXRKQZpgB3ww\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=304.2738\u0026pitch=0\u0026thumbfov=100""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPDy2kjXSL5Bmy4EMPniOCQdf3uuPAHMSD4o07G=w355-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d7_khYQ_DuRXRKQZpgB3ww\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=304.2738\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""110805158970528571139"",""name"":""Domein Walterus (Owner)"",""link"":""https://www.google.com/maps/contrib/110805158970528571139""}","{""borough"":"""",""street"":""Zielestraat 29"",""city"":""Lille"",""postal_code"":""2275"",""state"":"""",""country"":""BE""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true},{""name"":""Credit cards"",""enabled"":false}]}]","[{""Name"":""elisje1006"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocL7OT01jtDOZDPyV3VMpWHQUUPLkpMexiPzGDB7HBsIF9Ja5Q=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Gepassioneerde dame. Respect voor de kleinschalige manier en alles lokaal. Toi toi en tot 11/8"",""Images"":null,""When"":""""},{""Name"":""jefenlea Van Gestel"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLig75Smhgm6zzbEx4YBB9ZeNt9w4uCpgGwWP6zHy0c509VwA=s120-c-rp-mo-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""""},{""Name"":""Jorge Leysen"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKTfLJEmbbhIg4DJQEnc4HKDFNfgaf76oNPbMoClGu9EweB4g=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""""},{""Name"":""Maarten Moonen"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIhK6ocEerotISuMe-KRkFhCR1SHWb4fDgnuhWYFCJMe-0tiw=s120-c-rp-mo-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""""}]",
1b914cac-3cd8-4c9b-b630-054bae20f547,,Wijndomein Valke Vleug,Vineyard,"Achterheide 21, 2870 Puurs-Sint-Amands",{},{},https://valkevleug.be/,03 337 84 94,3767+JG Puurs-Sint-Amands,58,4.800000,"{""1"":0,""2"":0,""3"":2,""4"":8,""5"":48}",51.061591,4.263806,13907075003815295852,,,https://search.google.com/local/reviews?placeid=ChIJvdz2YCDtw0cRbPsfewjb_8A&q=Wijndomein+Valke+Vleug&authuser=0&hl=en&gl=BE,https://lh5.googleusercontent.com/p/AF1QipMZyjuw299JXoxkfyr7UkmDMjyN9bhv05pxuofs=w408-h272-k-no,Europe/Brussels,,0x47c3ed2060f6dcbd:0xc0ffdb087b1ffb6c,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMZyjuw299JXoxkfyr7UkmDMjyN9bhv05pxuofs=w447-h298-k-no""},{""title"":""Latest"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOersFeb4gUNSfwATOkp3gSJBZuLis9ztzSA7E=w224-h298-k-no""},{""title"":""Videos"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPG8tZyD3oLD0EkHOLMnCJdZlIYAdLl3vhD88yf=w224-h398-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://lh5.googleusercontent.com/p/AF1QipP-fJn32cBMn_hKfsc9GLJnymFZO77j3f3c1JCb=w224-h298-k-no-pi-10-ya139-ro-0-fo100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""118358823092942358560"",""name"":""Wijndomein Valke Vleug (Owner)"",""link"":""https://www.google.com/maps/contrib/118358823092942358560""}","{""borough"":""Puurs"",""street"":""Achterheide 21"",""city"":""Puurs-Sint-Amands"",""postal_code"":""2870"",""state"":"""",""country"":""BE""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]","[{""Name"":""K VH"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIYgT0yWQR3TJyu8cWOTzlMNXYFqZpFQx5ORp477YAEvFLV=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""Wijntasting hier gedaan, super verzorgd, hele mooie locatie. Alles tip top inorde!"",""Images"":null,""When"":""""},{""Name"":""Luc Van Dijck"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocL9t3O_gT3b6tMUezc4FzR7Siu-3lEqsddnPOREt8qERLZuHQ=s120-c-rp-mo-ba5-br100"",""Rating"":5,""Description"":""Schitterende plaats om als evenement te gebruiken. ZEER vriendelijk ontvangen en ze hebben topwijntjes in huis"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipNsUXq_ITcrnlAE6zUL6S8mtTEYcy9R0CC5eL0k""],""When"":""2023-6-11""},{""Name"":""Ivan De Goeyse"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVAuuiT0o2RNI1L2fiNyl5pNroRAqWcxKlaoDkfpbpK71f_eG7dGQ=s120-c-rp-mo-ba6-br100"",""Rating"":5,""Description"":""Heel mooi wijndomein (met dus eigen wijn) alsook een verdeler van heerlijke andere wijnen. Prachtig decor met uitkijktoren."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipNed7Qhk2MFor-6fnQD3fz7IbgFJy5reFAXXERf""],""When"":""2022-3-21""},{""Name"":""Mario Van den Broeck"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUHkQZKdI4_1An7jnPwt-qFBlSprmCixxCzdgCEQxsjiLuiyBrG=s120-c-rp-mo-ba4-br100"",""Rating"":5,""Description"":""Mooie locatie voor een evenement 👌"",""Images"":null,""When"":""""},{""Name"":""Boris De Pooter"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjW1GRN9MwhoJbYIwL1QCFu_nLfMwoYu1Zk6rkjji2Bo9SmJP1ek=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""Leuke wijngaard onderhouden door hard werkend personeel.\n\nOp het moment van deze review te schrijven zijn de gebouwen nog volop in constructie, en valt er dus niet veel te zeggen over de plaats."",""Images"":null,""When"":""""},{""Name"":""Adrien Albert"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLD4CQZSbioo0STKvGelxilU5CcLX1uhxR4zlEFDYieR7MDZA=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Prachtig domein. We hebben enorm genoten van onze rondleiding en wijnproef dankzij onze geweldige host dorien!"",""Images"":null,""When"":""""},{""Name"":""Philip Van Hoorick"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVdpnqz80i7i2paVGtI4c1Sl3hs45xl_wu-LfLxlzGwkrcTaMVz=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Was daar voor een business event, prachtige locatie, goeie catering en super enthousiaste gastvrouwen/heren!"",""Images"":[""tps://www.google.com/cbk?output=report\u0026cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipPlklWSkdpnNY51gs7s87n1LVrFLFzZLYZJRsMd""],""When"":""""},{""Name"":""Martine De Smet"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocK1l_3_AYzxr_jYcCMeJA_VBR4mOFWtJ28zeh3WwDnSSThnJg=s120-c-rp-mo-ba6-br100"",""Rating"":5,""Description"":""Prachtig domein en zeer lekkere wijnen."",""Images"":null,""When"":""""}]",
